Date,Close,Open,High,Low,Volume,Symbol,Company
2020-08-31 22:44:32.676631,47.13169547357155,47.76924285933571,49.09138297556234,46.313258525193234,683995,ABSA,Absa Bank Kenya
2020-09-01 22:44:32.676631,46.52293485459938,46.132306878240065,47.36602037021978,44.216455452209345,110621,ABSA,Absa Bank Kenya
2020-09-02 22:44:32.676631,45.32703393091925,44.73090168268245,45.41554080997144,44.83569106706988,513821,ABSA,Absa Bank Kenya
2020-09-03 22:44:32.676631,45.68603789995418,45.67376200772184,47.89590452165639,45.05849819064453,288975,ABSA,Absa Bank Kenya
2020-09-04 22:44:32.676631,45.63023268543205,46.30485499666174,47.08419849704261,45.620679520128185,535662,ABSA,Absa Bank Kenya
2020-09-05 22:44:32.676631,45.589246294049246,45.120489494629005,47.79237272309656,44.09136544905402,184671,ABSA,Absa Bank Kenya
2020-09-06 22:44:32.676631,46.47412567371065,45.590771022317796,46.79392376684272,45.35941974150109,66026,ABSA,Absa Bank Kenya
2020-09-07 22:44:32.676631,47.64925561109265,46.90894164523757,47.74311485288224,47.43224968433437,654130,ABSA,Absa Bank Kenya
2020-09-08 22:44:32.676631,46.936918843586255,46.136951742384525,48.208701680962115,46.016201193847834,446805,ABSA,Absa Bank Kenya
2020-09-09 22:44:32.676631,47.74764720935988,47.00833543013276,47.918350131644814,47.12016911603452,293041,ABSA,Absa Bank Kenya
2020-09-10 22:44:32.676631,48.56539225623875,49.26293028879545,49.96973580461996,48.276259542732525,648374,ABSA,Absa Bank Kenya
2020-09-11 22:44:32.676631,46.647194864383216,46.3524760551999,46.91436309522806,44.92041263838701,143151,ABSA,Absa Bank Kenya
2020-09-12 22:44:32.676631,46.7012365130264,46.57072480442852,48.19822018374108,44.96281678249543,241000,ABSA,Absa Bank Kenya
2020-09-13 22:44:32.676631,47.15530010900734,46.78890563911725,48.9699963366037,46.36102340707345,64336,ABSA,Absa Bank Kenya
2020-09-14 22:44:32.676631,47.607172941692944,47.564283361499655,48.15803677295342,46.40151088996202,913102,ABSA,Absa Bank Kenya
2020-09-15 22:44:32.676631,46.5244597195491,47.326079959912214,48.81907940120316,45.622566744017846,523554,ABSA,Absa Bank Kenya
2020-09-16 22:44:32.676631,46.733476722430304,47.444263681402575,46.88214124778067,44.428852389458996,575183,ABSA,Absa Bank Kenya
2020-09-17 22:44:32.676631,46.6306971118301,46.47696804260621,48.85151639730548,45.68409585688776,827232,ABSA,Absa Bank Kenya
2020-09-18 22:44:32.676631,45.17487795864293,45.36884551126004,45.99111058738924,45.072682384776996,859962,ABSA,Absa Bank Kenya
2020-09-19 22:44:32.676631,43.936047136652206,43.804242399821526,44.28486793851712,43.56892569980421,168279,ABSA,Absa Bank Kenya
2020-09-20 22:44:32.676631,43.47391114875011,43.741334237121045,45.436610453039485,42.215015105435384,442829,ABSA,Absa Bank Kenya
2020-09-21 22:44:32.676631,43.51884068199239,43.814971574499,43.60100280303203,41.80303511623453,732563,ABSA,Absa Bank Kenya
2020-09-22 22:44:32.676631,42.83481613821449,43.0774665558565,43.026420445213994,42.15376514697508,942440,ABSA,Absa Bank Kenya
2020-09-23 22:44:32.676631,43.88761716901414,43.26105097670262,44.53222182121378,43.64102401582806,88924,ABSA,Absa Bank Kenya
2020-09-24 22:44:32.676631,43.76994181302416,43.8511710740243,45.76594045210399,42.15605129526,639093,ABSA,Absa Bank Kenya
2020-09-25 22:44:32.676631,43.98433218914659,43.2629333622658,45.81261054739117,43.71945621891831,271820,ABSA,Absa Bank Kenya
2020-09-26 22:44:32.676631,42.58475937688083,43.16752683984272,43.11942762402605,42.275846141048284,19059,ABSA,Absa Bank Kenya
2020-09-27 22:44:32.676631,42.19687264439962,42.60336192640339,42.66147063655864,40.22680099631251,855530,ABSA,Absa Bank Kenya
2020-09-28 22:44:32.676631,41.887365632576305,42.0326500209715,42.12417498456529,41.81399598426186,200247,ABSA,Absa Bank Kenya
2020-09-29 22:44:32.676631,42.51369671037783,41.97494884247532,43.13900716559377,41.58556502304824,602773,ABSA,Absa Bank Kenya
2020-09-30 22:44:32.676631,41.9221791968092,41.86948053040474,43.6410753868306,41.14243685875085,864024,ABSA,Absa Bank Kenya
2020-10-01 22:44:32.676631,41.33979958413744,40.95992233171555,41.78422228456313,40.779652801660134,183884,ABSA,Absa Bank Kenya
2020-10-02 22:44:32.676631,41.82069895667242,41.5757652163255,42.67985903514218,41.37742216013954,631085,ABSA,Absa Bank Kenya
2020-10-03 22:44:32.676631,41.50650518906871,41.67170265763223,43.29809856220853,39.45927830858827,380024,ABSA,Absa Bank Kenya
2020-10-04 22:44:32.676631,40.360910563990586,40.684324882284905,41.189894874337234,38.40132167629081,935756,ABSA,Absa Bank Kenya
2020-10-05 22:44:32.676631,41.49794186926792,41.688495724273494,41.95312291891395,39.47246618276907,299937,ABSA,Absa Bank Kenya
2020-10-06 22:44:32.676631,42.23901898923089,42.06252258613777,43.13001979272989,41.1351831432404,324993,ABSA,Absa Bank Kenya
2020-10-07 22:44:32.676631,42.881683169428214,42.90245495013104,42.925035699401874,41.05256169757748,210503,ABSA,Absa Bank Kenya
2020-10-08 22:44:32.676631,42.65096996312057,41.86767804110046,44.060354530047775,42.12302853877854,533991,ABSA,Absa Bank Kenya
2020-10-09 22:44:32.676631,41.74821032431091,41.7026005519657,43.333483833339635,40.58297068853058,888266,ABSA,Absa Bank Kenya
2020-10-10 22:44:32.676631,41.52333951269262,40.715115902186845,42.286894314252024,40.17123600150194,750020,ABSA,Absa Bank Kenya
2020-10-11 22:44:32.676631,42.57608789127427,43.15544788882973,43.90577301325291,42.32192021649584,916876,ABSA,Absa Bank Kenya
2020-10-12 22:44:32.676631,42.26259066148674,42.91872283457974,43.29589245319599,41.36136523317987,234575,ABSA,Absa Bank Kenya
2020-10-13 22:44:32.676631,41.33472963299256,40.88755273177918,42.093720381130325,41.12006016782904,376891,ABSA,Absa Bank Kenya
2020-10-14 22:44:32.676631,42.328046017135954,42.59520853091675,43.18938662734669,41.86837089218055,538910,ABSA,Absa Bank Kenya
2020-10-15 22:44:32.676631,42.22128369259642,42.584343548221014,43.075964878647305,40.74991674912986,377841,ABSA,Absa Bank Kenya
2020-10-16 22:44:32.676631,42.872280273909084,42.804607665185166,43.4042766645505,41.233160467840165,453782,ABSA,Absa Bank Kenya
2020-10-17 22:44:32.676631,43.66910562134008,44.323791474403556,43.73445091398913,42.38142998333827,153362,ABSA,Absa Bank Kenya
2020-10-18 22:44:32.676631,44.413791435425495,44.568633642762975,45.19716457702167,44.2733295902633,332535,ABSA,Absa Bank Kenya
2020-10-19 22:44:32.676631,44.58855056965303,44.971613408374246,45.810810779001926,42.97839259290603,96447,ABSA,Absa Bank Kenya
2020-10-20 22:44:32.676631,45.68395845266994,46.36932385216751,46.34245363404128,45.28630297637019,832250,ABSA,Absa Bank Kenya
2020-10-21 22:44:32.676631,47.250342437494325,48.050171112961,49.12405146629162,46.58992411246711,990112,ABSA,Absa Bank Kenya
2020-10-22 22:44:32.676631,47.9889197685757,47.954260331431556,48.37980642891363,46.77890152560504,843543,ABSA,Absa Bank Kenya
2020-10-23 22:44:32.676631,48.535672734231376,48.571225483687726,48.995132296814944,46.86781304215995,957475,ABSA,Absa Bank Kenya
2020-10-24 22:44:32.676631,48.97679401110102,49.38239196463113,49.84294111350386,47.921009885835865,19827,ABSA,Absa Bank Kenya
2020-10-25 22:44:32.676631,50.531049721254526,49.612961172637895,52.91249317411678,48.507175230454614,348530,ABSA,Absa Bank Kenya
2020-10-26 22:44:32.676631,52.45472665510312,52.251048851055934,54.84895033945006,50.988337494818225,219026,ABSA,Absa Bank Kenya
2020-10-27 22:44:32.676631,55.0235157133787,54.293357666046305,57.49039876705583,52.61153706323064,479465,ABSA,Absa Bank Kenya
2020-10-28 22:44:32.676631,54.626816873036894,54.41290894650684,56.3427683611822,54.17458306198456,971244,ABSA,Absa Bank Kenya
2020-10-29 22:44:32.676631,54.27956662641246,53.5336763886095,55.13245910301002,53.96037512145267,46898,ABSA,Absa Bank Kenya
2020-10-30 22:44:32.676631,54.314569788890054,55.15848599807278,54.73302449825768,52.358549822243155,983439,ABSA,Absa Bank Kenya
2020-10-31 22:44:32.676631,51.60263182257857,52.26279229398738,51.74011449666516,49.40373381168673,518784,ABSA,Absa Bank Kenya
2020-11-01 22:44:32.676631,50.94731481347377,51.92729846136813,51.35803490987577,50.133848621884766,48261,ABSA,Absa Bank Kenya
2020-11-02 22:44:32.676631,51.47512679084666,50.54842687987954,52.452633763234694,50.44406660826093,779558,ABSA,Absa Bank Kenya
2020-11-03 22:44:32.676631,50.39844510846726,49.53283514651553,51.921302543035736,49.92011094863579,673538,ABSA,Absa Bank Kenya
2020-11-04 22:44:32.676631,49.4097963742382,48.46025795297687,50.392007222183416,48.38072650170359,835321,ABSA,Absa Bank Kenya
2020-11-05 22:44:32.676631,49.41312072638666,49.666717576672845,50.456321024123966,48.056083707142996,286870,ABSA,Absa Bank Kenya
2020-11-06 22:44:32.676631,49.87781805480376,49.52148611346013,51.880199570352104,47.74907738091028,889492,ABSA,Absa Bank Kenya
2020-11-07 22:44:32.676631,51.30814497409741,52.303766080603,52.61701854340327,49.361304816007795,633899,ABSA,Absa Bank Kenya
2020-11-08 22:44:32.676631,52.27004636238059,51.784467630493324,52.353496305634245,49.951737754365475,677397,ABSA,Absa Bank Kenya
2020-11-09 22:44:32.676631,53.825124518341475,53.6921951942183,54.079494074683964,51.24104004378174,566985,ABSA,Absa Bank Kenya
2020-11-10 22:44:32.676631,52.394821233627724,52.04334523791801,54.24242315847443,51.03691016363494,390876,ABSA,Absa Bank Kenya
2020-11-11 22:44:32.676631,52.919262000428816,53.68740281734567,54.71863579327723,52.87538562198151,783825,ABSA,Absa Bank Kenya
2020-11-12 22:44:32.676631,54.46768278015414,53.99082369267279,56.28081418562181,52.76199484492312,376253,ABSA,Absa Bank Kenya
2020-11-13 22:44:32.676631,53.46713037263487,53.79650263398136,55.491043066280334,53.43748810539873,46617,ABSA,Absa Bank Kenya
2020-11-14 22:44:32.676631,52.81953126773434,53.43293800916436,53.94390919838376,52.15517459749655,435578,ABSA,Absa Bank Kenya
2020-11-15 22:44:32.676631,52.653654645548286,51.75296239623955,53.53126515392288,52.300870830269076,797172,ABSA,Absa Bank Kenya
2020-11-16 22:44:32.676631,53.472992800182894,54.53588942334798,54.88985859570002,52.68197538348662,975806,ABSA,Absa Bank Kenya
2020-11-17 22:44:32.676631,55.36520145118517,55.37492690406565,57.001382761801416,54.71364568367647,893175,ABSA,Absa Bank Kenya
