Date,Close,Open,High,Low,Volume,Symbol,Company
2020-08-31 22:44:32.615078,10.770831797354113,10.835821557386499,10.83027696641985,10.367877408165187,101216,EABL,East African Breweries
2020-09-01 22:44:32.615078,10.909857095368212,10.991970992310414,11.189170602636747,10.789741701314108,769076,EABL,East African Breweries
2020-09-02 22:44:32.615078,11.150409672420064,11.282257962151052,11.335769828157552,11.115098715421913,94049,EABL,East African Breweries
2020-09-03 22:44:32.615078,11.235039135279798,11.168248686520254,11.318615438249745,10.880503483423265,668890,EABL,East African Breweries
2020-09-04 22:44:32.615078,11.16056597188019,11.062565461541052,11.689321602348562,11.123640479052723,84283,EABL,East African Breweries
2020-09-05 22:44:32.615078,11.378941702426966,11.603740046598015,11.419843065415927,10.950779499740147,509141,EABL,East African Breweries
2020-09-06 22:44:32.615078,11.538673377012755,11.532552374861925,11.640617135032702,11.538497592236476,686669,EABL,East African Breweries
2020-09-07 22:44:32.615078,11.395740901634271,11.482742752117733,11.830595442745835,11.061018820534303,488266,EABL,East African Breweries
2020-09-08 22:44:32.615078,11.355998406718316,11.518229531779985,11.521606224874047,11.305427831258552,327965,EABL,East African Breweries
2020-09-09 22:44:32.615078,11.310272589984228,11.131158611680883,11.861071928393816,11.276388192788383,91424,EABL,East African Breweries
2020-09-10 22:44:32.615078,11.324408589963506,11.342759482135357,11.587869885720432,10.882933400120375,776325,EABL,East African Breweries
2020-09-11 22:44:32.615078,11.210822862807177,11.27158469303141,11.537389212246122,10.658337144574961,691280,EABL,East African Breweries
2020-09-12 22:44:32.615078,11.201801849361258,11.05868612909365,11.428728358772672,10.667409394578048,967146,EABL,East African Breweries
2020-09-13 22:44:32.615078,11.5667808077413,11.580113524718064,11.830500966315002,11.084924008106055,232479,EABL,East African Breweries
2020-09-14 22:44:32.615078,11.489785232407542,11.601527824150056,11.910785693909954,11.249293589757729,418802,EABL,East African Breweries
2020-09-15 22:44:32.615078,11.18647750119326,11.058290066841252,11.501696974552523,10.829277284101432,358967,EABL,East African Breweries
2020-09-16 22:44:32.615078,10.745170458783276,10.84900551775443,10.90929971618154,10.335008200869732,36487,EABL,East African Breweries
2020-09-17 22:44:32.615078,11.012364639941838,10.860067501367196,11.094422546701526,10.60124079780378,803339,EABL,East African Breweries
2020-09-18 22:44:32.615078,11.447948930965618,11.469811815974419,11.772003146188975,10.93748591761965,53228,EABL,East African Breweries
2020-09-19 22:44:32.615078,11.489690135120748,11.338535493556838,11.993522212122778,11.141133800483349,330853,EABL,East African Breweries
2020-09-20 22:44:32.615078,11.381720099834405,11.199783588976716,11.617021194369714,10.998551281491661,966568,EABL,East African Breweries
2020-09-21 22:44:32.615078,11.524849846453582,11.72664717363103,12.08769784311517,11.24248987986151,709192,EABL,East African Breweries
2020-09-22 22:44:32.615078,11.426929659527058,11.533144411538752,11.557197980732992,11.321674694887559,920362,EABL,East African Breweries
