Date,Close,Open,High,Low,Volume,Symbol,Company
2020-08-31 22:44:32.522581,23.452222004310133,23.632346345233362,23.97313091016287,22.544463268838363,570845,SCOM,Safaricom PLC
2020-09-01 22:44:32.522581,23.906895172583283,23.913695228135367,24.973388040662865,23.29686778745493,638707,SCOM,Safaricom PLC
2020-09-02 22:44:32.522581,23.796823385346716,24.013161243082465,24.906106765496286,22.926679246379667,89324,SCOM,Safaricom PLC
2020-09-03 22:44:32.522581,24.173446247770947,24.628893153983018,25.167740637881973,23.563765404412912,286286,SCOM,Safaricom PLC
2020-09-04 22:44:32.522581,24.991239061210067,25.225855825079936,25.301229930325707,24.222910624271634,561967,SCOM,Safaricom PLC
2020-09-05 22:44:32.522581,24.749048657793693,24.310668761676077,25.33917138396173,23.72230839671996,101713,SCOM,Safaricom PLC
2020-09-06 22:44:32.522581,24.719881586971752,24.530448402971526,25.654252894870254,24.487172612333254,448540,SCOM,Safaricom PLC
2020-09-07 22:44:32.522581,24.90679464441259,25.230031110926337,26.05543863903963,24.555085335691707,799466,SCOM,Safaricom PLC
2020-09-08 22:44:32.522581,25.376346143659216,24.897140476903814,25.507208430304487,25.17334175998361,964290,SCOM,Safaricom PLC
2020-09-09 22:44:32.522581,25.26266770539151,25.60647641194186,25.47354309926775,24.739616769203362,371892,SCOM,Safaricom PLC
2020-09-10 22:44:32.522581,25.73533858417685,25.281637159348445,26.363522721682067,25.18625965375703,972800,SCOM,Safaricom PLC
2020-09-11 22:44:32.522581,26.139678848215333,26.404692282528313,27.15804175623535,25.791290560267665,625899,SCOM,Safaricom PLC
2020-09-12 22:44:32.522581,26.72490833512981,27.029586829692224,27.001492279689856,26.36182788533924,247999,SCOM,Safaricom PLC
2020-09-13 22:44:32.522581,26.860229795427262,27.325986967886262,28.048197654491947,25.9192048646333,614085,SCOM,Safaricom PLC
2020-09-14 22:44:32.522581,26.864067241513837,27.146827492443123,27.650380839342954,26.749318688895315,153449,SCOM,Safaricom PLC
2020-09-15 22:44:32.522581,27.03485068436423,27.345209710191135,27.19552331861693,26.138814123610924,217355,SCOM,Safaricom PLC
2020-09-16 22:44:32.522581,27.202007961155072,26.91800777378643,27.88858154411242,26.909596459116752,130890,SCOM,Safaricom PLC
2020-09-17 22:44:32.522581,26.339091588458384,26.396952680830847,26.660984482472564,25.691358102514723,447702,SCOM,Safaricom PLC
2020-09-18 22:44:32.522581,26.357619935959903,26.129978477095065,26.82954276463154,25.512271485552674,854641,SCOM,Safaricom PLC
2020-09-19 22:44:32.522581,26.00972399016009,25.676675414816447,26.838995102032065,25.201951507025242,811651,SCOM,Safaricom PLC
2020-09-20 22:44:32.522581,26.363471338127546,26.83886075211316,27.520999957774848,25.599742531661345,114461,SCOM,Safaricom PLC
2020-09-21 22:44:32.522581,26.86964514441081,26.546194965417385,28.040860525148208,25.962228884780558,749674,SCOM,Safaricom PLC
2020-09-22 22:44:32.522581,26.26309148585719,26.764493821011037,26.64051638726701,25.273129455626567,539550,SCOM,Safaricom PLC
2020-09-23 22:44:32.522581,26.236656120990105,26.36591633712117,26.412410505524242,25.189456147028324,223593,SCOM,Safaricom PLC
2020-09-24 22:44:32.522581,26.28425079365503,26.773256418827827,27.4526892929285,25.436684170045435,864846,SCOM,Safaricom PLC
2020-09-25 22:44:32.522581,25.90455849093471,26.386603233782456,26.99853721750788,25.330720860545398,538373,SCOM,Safaricom PLC
2020-09-26 22:44:32.522581,27.303645064058824,27.696248216338137,27.583401811506484,26.64058848645678,82807,SCOM,Safaricom PLC
2020-09-27 22:44:32.522581,27.857220438380544,27.306979463645146,28.372698513101376,26.516641113210802,581141,SCOM,Safaricom PLC
2020-09-28 22:44:32.522581,28.226539725879093,27.78091278877416,28.353135619298786,27.577188732035072,142387,SCOM,Safaricom PLC
2020-09-29 22:44:32.522581,27.526946163568994,27.66647528623733,28.21354975152188,26.622263280866584,861381,SCOM,Safaricom PLC
2020-09-30 22:44:32.522581,27.213722565131544,27.21624475939516,27.720264015175754,26.4552173260372,174897,SCOM,Safaricom PLC
2020-10-01 22:44:32.522581,26.515029600599302,26.1450888900224,27.15054568786385,26.383998966340535,664961,SCOM,Safaricom PLC
2020-10-02 22:44:32.522581,25.531034380202332,25.35390108897457,25.53903919544622,24.837035525605508,991135,SCOM,Safaricom PLC
2020-10-03 22:44:32.522581,26.200686940364633,26.133197574607536,26.210233990974867,25.98893571922343,928680,SCOM,Safaricom PLC
2020-10-04 22:44:32.522581,25.340715812083214,25.40607336566249,26.21830118633298,24.963288355012835,40816,SCOM,Safaricom PLC
2020-10-05 22:44:32.522581,26.561966665661444,26.184782052215454,27.600050586611722,25.66226792044566,132374,SCOM,Safaricom PLC
2020-10-06 22:44:32.522581,26.107420106015642,26.37726349869949,27.398629033240503,24.951982442216508,998350,SCOM,Safaricom PLC
2020-10-07 22:44:32.522581,26.213588212731935,26.671916974444944,27.452508532802174,25.73476153512566,17078,SCOM,Safaricom PLC
2020-10-08 22:44:32.522581,26.40798547545449,26.003119058688387,27.16789195745298,25.658886789277947,481664,SCOM,Safaricom PLC
2020-10-09 22:44:32.522581,26.795119072358027,27.18623101948767,27.54677533112045,26.63628574162905,105264,SCOM,Safaricom PLC
2020-10-10 22:44:32.522581,27.3367300499427,27.70631180859207,27.73578571898186,27.205458060801856,837798,SCOM,Safaricom PLC
2020-10-11 22:44:32.522581,27.449249330079247,27.549652874559218,28.058608432782204,26.161558694160977,496059,SCOM,Safaricom PLC
2020-10-12 22:44:32.522581,27.551976575362076,27.231990746457697,27.58724967832402,26.883627818419917,445224,SCOM,Safaricom PLC
2020-10-13 22:44:32.522581,26.824206273114218,26.54870306142412,27.427156800296064,25.556076207207468,723745,SCOM,Safaricom PLC
2020-10-14 22:44:32.522581,27.643466021299187,27.953458126625346,28.010148085264827,27.613072572318604,191424,SCOM,Safaricom PLC
2020-10-15 22:44:32.522581,27.245785284865523,26.959112903205945,28.434515101740963,26.543123414895604,745141,SCOM,Safaricom PLC
2020-10-16 22:44:32.522581,27.40839869270732,27.412321999585448,27.78645791243021,26.524921452453047,138488,SCOM,Safaricom PLC
2020-10-17 22:44:32.522581,27.590340750964018,27.381233212894827,28.763709487677932,27.033709318355456,394121,SCOM,Safaricom PLC
2020-10-18 22:44:32.522581,28.081885693951353,28.219301083952,28.837949676179612,27.291131446260387,489626,SCOM,Safaricom PLC
2020-10-19 22:44:32.522581,28.541993426173416,28.70726242270704,29.460378035103798,27.37665075084138,86924,SCOM,Safaricom PLC
2020-10-20 22:44:32.522581,28.919584361056174,28.740754951706972,29.755540981483904,27.52058291774764,635338,SCOM,Safaricom PLC
2020-10-21 22:44:32.522581,29.17932280725888,29.098323119136932,29.22370904071908,28.720464519130278,856602,SCOM,Safaricom PLC
2020-10-22 22:44:32.522581,29.303052891349353,29.072589688520356,29.370592211058895,28.093715815363286,618624,SCOM,Safaricom PLC
2020-10-23 22:44:32.522581,29.03783202785153,28.81163868773865,29.404365576336218,28.045928457029525,46031,SCOM,Safaricom PLC
2020-10-24 22:44:32.522581,28.872151016469328,28.534917945059075,29.273713282414835,28.626199520103192,474747,SCOM,Safaricom PLC
2020-10-25 22:44:32.522581,29.221289853741812,29.598818298687632,30.659602310750852,28.379731745769508,109142,SCOM,Safaricom PLC
2020-10-26 22:44:32.522581,30.029983521767168,29.771321026410085,31.113530731202765,29.19275954041324,400185,SCOM,Safaricom PLC
2020-10-27 22:44:32.522581,29.648814152485613,29.647670205690943,30.217758720378903,29.558880383840716,118000,SCOM,Safaricom PLC
2020-10-28 22:44:32.522581,29.39602254186767,29.69483672111668,30.321842363128415,28.58518784579289,552118,SCOM,Safaricom PLC
2020-10-29 22:44:32.522581,29.249496703670477,29.54499324075497,30.34586111202292,28.486387701679103,594897,SCOM,Safaricom PLC
2020-10-30 22:44:32.522581,28.610827754930437,28.706206426471066,29.911466833303468,28.200369163492034,561434,SCOM,Safaricom PLC
2020-10-31 22:44:32.522581,28.568852403676114,28.46820836559599,29.65557121682694,27.235736659937025,504686,SCOM,Safaricom PLC
2020-11-01 22:44:32.522581,28.604555711230336,28.509287951863435,29.610744935464723,27.701653356285558,762901,SCOM,Safaricom PLC
2020-11-02 22:44:32.522581,28.60978630932558,28.510450614590184,28.886662157047148,28.43017636232467,370331,SCOM,Safaricom PLC
2020-11-03 22:44:32.522581,28.32320743837517,28.078281417182755,28.64947331937024,28.317649463062693,259684,SCOM,Safaricom PLC
2020-11-04 22:44:32.522581,28.46273061106107,28.652483701434093,28.97062336062779,27.695510961042324,756809,SCOM,Safaricom PLC
2020-11-05 22:44:32.522581,28.70462125544378,28.242230807625173,29.884288212221097,27.422542407056376,461662,SCOM,Safaricom PLC
2020-11-06 22:44:32.522581,28.34704843947833,28.054732758290484,29.248823617976317,27.14366099614791,54854,SCOM,Safaricom PLC
2020-11-07 22:44:32.522581,28.572615132264282,29.091069385509144,28.719410192850013,28.217724101457474,262281,SCOM,Safaricom PLC
2020-11-08 22:44:32.522581,29.350338677535518,29.549891042534224,30.61808155476524,29.350324259696436,515042,SCOM,Safaricom PLC
2020-11-09 22:44:32.522581,28.854375136765576,28.35825327839874,29.909990859508543,28.04269250660893,602855,SCOM,Safaricom PLC
2020-11-10 22:44:32.522581,28.98285347541952,28.710846472292285,29.25028575431355,28.248335725260763,730062,SCOM,Safaricom PLC
2020-11-11 22:44:32.522581,27.75914201730133,27.96826201555379,28.47713475822212,27.244079954591673,159106,SCOM,Safaricom PLC
2020-11-12 22:44:32.522581,27.825072035624004,28.174137427588455,28.026685326509522,26.941255885688275,79198,SCOM,Safaricom PLC
2020-11-13 22:44:32.522581,28.166839617961035,28.436184665300004,29.0675016506435,27.202408085649868,330786,SCOM,Safaricom PLC
2020-11-14 22:44:32.522581,28.029935692499034,28.434234576537673,29.104342938858903,27.399201430184952,504311,SCOM,Safaricom PLC
2020-11-15 22:44:32.522581,27.949438652397717,28.29561099070809,28.34490553994531,27.0196808009602,836253,SCOM,Safaricom PLC
2020-11-16 22:44:32.522581,27.84782812926882,28.013128656733638,29.006717554334077,26.778097455890197,709867,SCOM,Safaricom PLC
2020-11-17 22:44:32.522581,28.032061682768855,28.0645431741192,29.0658445686069,27.805589347755284,341323,SCOM,Safaricom PLC
2020-11-18 22:44:32.522581,27.4949396544666,27.083191028812184,28.237419790346635,27.16590399932773,278612,SCOM,Safaricom PLC
2020-11-19 22:44:32.522581,26.812375682672663,26.7062737368516,27.883844221500677,26.58320539577219,935720,SCOM,Safaricom PLC
2020-11-20 22:44:32.522581,27.37552381309709,27.631896048396428,28.55853139888908,26.40763383557994,615117,SCOM,Safaricom PLC
2020-11-21 22:44:32.522581,26.505986180772393,26.918000137085265,27.48727907239437,26.13804304060054,676458,SCOM,Safaricom PLC
2020-11-22 22:44:32.522581,25.39177816824102,25.59857957038359,26.00210685673326,25.33265410494071,68458,SCOM,Safaricom PLC
2020-11-23 22:44:32.522581,24.675800475821283,25.112667604868346,25.07457191141032,24.629166732159156,315832,SCOM,Safaricom PLC
